Term,Group,Course,Age,Gender,Written_narrative_unfiltered
S22,PFG,SPA 2,19,Female,"The book follows Gabriel, who is the boyfriend of Irene. It begins with Gabriel's sister asking him to be her escort at her quinceañera. Gabriel accepts the invitation, but afterwards starts to feel worried and stressed out because he realizes that he can't dance. Gabriel and Irene ask their friend Jake to help them learn how to dance. He agrees to help them if Gabriel teaches him Spanish. During one of their practices, Jake films Gabriel and Irene dancing and publishes it on TikTok. It goes viral. Gabriel also begins to neglect his school work, and so his professor makes him work in his lab in order to make up for it. This stresses Gabriel out, who is worried that he won't be able to practice dancing. One day when he is biking to the lab, he gets into an accident. He goes to the hospital and finds out that his leg is broken. Gabriel immediately begins to feel horrible, worried that he won't be able to learn how to dance in time for his sister's quinceañera. He forgets about Irene's birthday, and when she approaches him, he confesses how he's been feeling. They practice dancing on his one good leg. Eventually, Gabriel gets the cast taken off his leg. The doctor tells him that he can practice dancing, but he has to do it slowly. Gabriel follows his advice. Closer to his sister's quinceañera, Irene is sent to get his sister's dress, but there is a misunderstanding, and Irene has to quickly get it from a lady at a wedding. Irene returns with the correct dress, and Gabriel's sister thanks her. During the quinceañera, Gabriel is feeling stressed. Him and his sister dance, but he makes a misstep. Luckily, Jake saves him by starting a flash mob. Gabriel feels bad, worried that he ruined his sister's quinceañera. However, his father approaches him after, telling him that he's done a wonderful job. Gabriel no longer feels as bad. The book ends with Gabriel filming Jake for revenge."
S22,PFG,SPA 2,25,Male,"Un chico tiene que aprender bailar por sus hermana quincenera. Un semena el cayo en un bicileta y no puede bailar. La historia tiene mucha personas includio su papa, sus amigos, y un maestro de baile. Un chico es muy nervioso sobre a la quincenera. El recibe ayuda para todos sabe."
S22,PFG,SPA 2,19,Male,"La quiceanera fue una historia sobre una chica se llama Lola y su quinceanera. En la historia, Gabriel (el hermano de lola) was supposed to be El Honor de Chambelan en la quinceanera pero el no puede bailar y el chambelan is supposed to bailar con la chica de la quiceanera. Los amigos de Gabriel se llaman Jake y Irene ayudan Jake better his dancing. "
S22,PFG,SPA 2,21,Female,"Un grupo de amigos preparan para un quinceañera. El hermano es la persona de honor. Desafortunadamente, le duele su pie. Él quiere bailar en la quinceañera pero no puede. Afortunadamente, tres semanas luego, él puede bailar para la quinceañera de su hermana."
S22,PFG,SPA 2,26,Female,"En la quinceanera, Gabriel aprendio bailar para estar el chambelan de honor para la quinceanera de su hermana Lola. Hay muchas cosas malas durante el tiempo cuando Gabriel esta aprendiendo bailar como Jake filming un film de Gabriel estuvo bailando como un buitre, tiene una rodilla rota despues de un accidente de bici, y se sientio triste porque no bueno bailar. Pero la quiceanera estuvo muy bien y muy magical. Lola se sientio feliz y Gabirel bailo."
S22,PFG,SPA 2,20,Male,"The main character is Gabriel, and it is about his endeavors regarding his little sisters quinceañera. First he has to learn how to dance with his sister for a tradition of the quinceañera, and when he is dancing his friend Jake takes of video of him and he goes viral on tic toc. After that he breaks his ankle riding his bike, meaning he can no longer dance in his sisters quinceañera. But he raucously he heals and is able to dance at the party. When dancing he steps on his sisters dress and then there is a mosh pit and Gabriels dad tells him he did a good job. "
S22,PFG,SPA 2,19,Male,"En el principio, el personaje principal, Gabriel, no sabe que bailar pero su hermana menor quiere Gabriel ser el chambelán de su quinceañera. Gabriel y su novia Irene pregunta a su amigo Jake para aprender el baile. Jake grabó un video de Gabriel y Irene y fue muy popular en Tiktok. Porque Gabriel está practicando el baile mucho, no tiene tiempo por su tarea y luego necesitó trabajar en un lab con su profesor para obtener una calificación bien. Un día, Gabriel tomó su bicicleta en Davis y chocó con una chica y su perro. Cuando Gabriel cayó al suelo, él tuvo un tobillo torcido. Gabriel no pudo bailar o ir a escuela por muchas semanas. Cuando él siente mejor, Gabriel practicó mucho. Finalmente, el día del quinceañera vino y Gabriel bailó muy bien."
S22,PFG,SPA 2,21,Female,"“La quinceañera” fue sobre un niño, Gabriel y sus amigos, Jake y Irene. La hermana de Gabriel, Lola, está celebrando su quinceañera y quiso a Gabriel para bailar con ella pero Gabriel no puede bailar. Gabriel quiso aprender y preguntó a sus amigos para ayudar. Pero, cuando Gabriel montó su bicicleta, se torció su tobillo. Gabriel no puede bailar. Al final, Gabriel se curó su tobillo y bailó con Lola. No le fue bien pero está bien porque Lola estuvo contenta. "
S22,PFG,SPA 2,19,Female,"A girl is planning her quinceañera and her brother is her main chambelan. He's learning how to dance and has some trouble. He gets hurt and can't dance or help for a while. In the end, the quinceañera goes well.  "
S22,PFG,SPA 2,22,Female,"The book is about Gabriel and his girlfriend Irene. Gabriel has a big family and they planned to celebrate his little sister’s 15th birthday which is a big event in the Spanish-speaking countries, also known as Quinceañera. Gabriel’s sister Lola wanted Gabriel to dance with her. But Gabriel is a bad dancer and he doesn’t know how to do Salsa. Irene knew this and helped Gabriel to learn some dance moves. Gabriel got busy just practicing for the quinceañera that he scored bad grades in his classes. The professor asked Gabriel that he can get a second chance if he works in the lab after class. Gabriel takes this opportunity but is tied up in a really hectic schedule. Their friend Jake also helped them practice in the salsa verde club. Gabriel was doing great and managing everything but he had a bike accident and he injured his ankle. Because of this he couldn’t practice salsa for a long time. Soon, the doctor told Gabriel that he can dance but he has to be careful. On the day of quinceañera, Lola’s dress is exchanged with a bride and Irene saves the day by getting the dress back. The book also focused on family and the beautiful relation they all shared with each other. At the party, everyone celebrated, enjoyed and are happy. "
S22,PFG,SPA 2,21,Female,"El libro es mas interesante. Gabriel es el novio de Irene. La hermana de Gabriel tiene una fiesta. Gabriel se rompió la pierna. Gabriel tiene que bailar para la quincenera. Gabriel tuvo que trabajar en el laboratorio porque reprobó el examen. Tenía muchos problemas, pero se resolvieron al final del libro. Irene preocupada por planificar la fiesta. Irene y Gabriel practicaron el baile para la fiesta. El video de baile de Gabriel fue en tiktok."
S22,PFG,SPA 2,19,Female,"Gabriel y su novia son estudiantes a UC Davis.  En el libro, Gabriel tiene una problema.  Él no puede bailar.  Su hermana tiene un quinceañera. Es su cumpleaños de quince. Gabriel es muy nervioso sobre el baile porque su familia y amigos están asistiendo. Gabriel quiere practicar bailar y su hombre Jake conoce bailar muy bien.  Desafortunadamente, Jake publica un video de baile de Gabriel.  Gabriel cae y rompe su pierna.  Gabriel va a la hospital visitar el médico.  Gabriel es muy triste cuando piensa que él no puede bailar a la quinceañera.  A la hospital, Gabriel y su novia argumentan porque él olvida su cumpleaños.  Luego, su hermana tiene un vestido equivocado para el cumpleaños.  Ellos encuentran el vestido después.  Gabriel es muy bien ahora y baile con su hermana.  
"
S22,PFG,SPA 2,19,Female,"El libro sobre Irene después ella está en Davis por mucho tiempo. Irene tiene su quinciñera y ahora tiene un novio, Gabriel. Gabriel es el chambelan de honor pero él no se bailar bien. Gabriel ir a clases de bailar y es muy está muy emocionada para estar el chambelan del honor. Planear para la quinciñera tiene muchas problemas. Gabriel dueló se pierna y luego estuvo enferma. Irene cambia el vestido de Lola con el vestido de una otra persona. Finalmente, está muchos cosas mal, Gabriel bailar buy bien para el chambelan del honor. "
S22,PFG,SPA 2,19,Female,"En el libro, Gabriel choca con su bicicleta contra otra persona en bicicleta. Esto hace que vaya al hospital y se lesione. Gabriel recibe una escayola en la pierna. Esto hace que tenga que quedarse en su casa a descansar. Esto hace que Gabriel se emocione y hasta se olvide del cumpleaños de su novia Irene. Esta lesión preocupe Gabriel y piensa que no puede bailar en la quinceañera de su hermana, Lola. Esto entristece a Gabriel porque ser el chambelán de honor es importante para Lola y el también. Gabriel practica y baila con su hermana en su fiesta. El le pisa accidentalmente el zapato, pero bailan bien, que es lo único que importa. "
S22,PFG,SPA 2,18,Female,"Es la Quinceañera de Lola y necesita una Mujer de honor. Su hermano es Gabriel. Lola pregunta a Gabriel que si él puede estar la chambelán de honor. Gabriel es muy nervioso y contento. Porque él no sabe bailar!  Es un problema muy largo porque la Quinceañera necesita bailar con la chica Lola. Gabriel toma clases de baile y si él no puede bailar! Luego Gabriel está andando en bicicleta y cae. El tiene un brazo roto y si no quede bailar, y con un brazo roto. Gabriel se frustra porque está lesionado y no puede bailar en la quinceañera y su hermano se ofrece a ser el chambelán de honor. Tambien Irene se enoja proque Gabriel olvida el cumpleaños de Irene. En la quinceañera, Lola está estresada porque Lola es una perfeccionista, le encanta que todo sea como se lo imagina. Y también la quinceañera es una fiesta muy largo. Gabriel dijo ""me torcí un tobillo y tengo mucho dolor"". Luego, Gabriel está feliz de nuevo porque puede bailar de nuevo. Y Irene sabe que el vestido de la tienda no es de Lola porque es blanco! Celebran la quinceañera en una iglesia y es muy bonita. Con su vestido Lola parece a una princesa! Y el regalo de Lola fue un medallón y a Jake ayuda a coordinar el baile sorpresa. Si la Quinceañera fue fantastico. Las familias y amigos fueron muy feliz para Lola. Gabriel bailo bueno y todo fue bien. Irene y Jake tambien tener feliz!
"
S22,PFG,SPA 2,21,Female,"En la quinceañera Lola es la chica quien celebramos. Lola quiere su hermano, Gabriel, para bailar y ser el chamberlain de honor para el evento. Pero su hermano no sabe que bailar. Por eso, sus amigos (Jake y Irene) ayudan ello para preparar para la quinceañera. Un día Gabriel se chocas en su bicicleta con una chica y se torce su tobillo. Él está muy frustrado y tiene descansar, y no puede bailar por algunas semanas. Pero cuando él se mejora, puede practicar mucho con Jake y Irene. Ellos practican mucho, y Jake habla mejor en español. Pero en el día de la quinceañera, Irene va a tomar el vestido de Lola, pero las personas not tiene el vestido porque ellos dieron el vestido a otra persona. Luego, Irene va a ver la persona y cambia vestidos con la otra persona. Luego Gabriel baila con Lola y él no está feliz porque él caminó en la pie de Lola. Ello es muy frustrado pero su padre habla con ello y dice que él hizo muy bien y fue un chamberlain de honor excelente para Lola."
